,time,model,driving,connected,soc,charge_need,cadaster
13,14,Renault Zoe,True,False,41.0,0.0,79502:034:0018
14,15,Renault Zoe,False,True,27.461928268151627,13.538071731848373,79502:034:0018
15,16,Renault Zoe,True,False,41.0,0.0,79502:034:0018
16,17,Renault Zoe,False,True,31.193522391288568,9.806477608711432,79502:034:0018
17,18,Renault Zoe,True,False,41.0,0.0,79502:034:0018
18,19,Renault Zoe,True,False,35.700415869318114,0.0,79504:041:0022
19,20,Renault Zoe,True,False,30.552772517333025,0.0,79504:041:0022
20,21,Renault Zoe,False,True,26.90146348783462,14.098536512165381,79504:041:0022
21,22,Renault Zoe,True,False,41.0,0.0,79504:041:0022
22,23,Renault Zoe,True,False,38.392004014356665,0.0,79504:041:0022
23,24,Renault Zoe,False,True,37.44024694675533,3.5597530532446697,79504:041:0022
0,1,Renault Zoe,False,True,36.25,4.75,79517:065:0002
1,2,Renault Zoe,False,True,41.0,0.0,79517:065:0002
2,3,Renault Zoe,False,True,41.0,0.0,79517:065:0002
3,4,Renault Zoe,False,True,41.0,0.0,79517:065:0002
4,5,Renault Zoe,False,True,41.0,0.0,79517:065:0002
5,6,Renault Zoe,False,True,41.0,0.0,79517:065:0002
6,7,Renault Zoe,True,False,41.0,0.0,79501:002:0541
7,8,Renault Zoe,False,True,38.054043206426506,2.945956793573494,79501:002:0541
8,9,Renault Zoe,False,True,41.0,0.0,79501:002:0541
9,10,Renault Zoe,False,True,41.0,0.0,79501:002:0541
10,11,Renault Zoe,True,False,41.0,0.0,79501:002:0541
11,12,Renault Zoe,False,True,28.59386877665174,12.406131223348261,79501:002:0541
12,13,Renault Zoe,False,True,41.0,0.0,79501:002:0541
13,14,Renault Zoe,False,True,41.0,0.0,79501:002:0541
14,15,Renault Zoe,False,True,41.0,0.0,79501:002:0541
15,16,Renault Zoe,False,True,41.0,0.0,79501:002:0541
16,17,Renault Zoe,True,False,41.0,0.0,79501:002:0541
17,18,Renault Zoe,True,False,31.956505910044324,0.0,79501:002:0541
18,19,Renault Zoe,False,True,26.850171553138267,14.149828446861733,79517:065:0002
19,20,Renault Zoe,True,False,41.0,0.0,79517:065:0002
20,21,Renault Zoe,True,False,33.97776599381099,0.0,79517:065:0002
21,22,Renault Zoe,True,False,31.691904420474422,0.0,79517:065:0002
22,23,Renault Zoe,False,True,30.871904420474422,10.128095579525578,79517:065:0002
23,24,Renault Zoe,True,False,41.0,0.0,79517:065:0002
0,1,Nissan Leaf e+,False,True,36.25,6.600000000000001,79512:037:0005
1,2,Nissan Leaf e+,True,False,42.85,0.0,79512:037:0005
2,3,Nissan Leaf e+,False,True,41.99,6.600000000000001,79512:037:0005
3,4,Nissan Leaf e+,False,True,48.59,6.600000000000001,79512:037:0005
4,5,Nissan Leaf e+,False,True,55.190000000000005,0.8099999999999952,79512:037:0005
5,6,Nissan Leaf e+,False,True,56.0,0.0,79512:037:0005
6,7,Nissan Leaf e+,True,False,56.0,0.0,79516:005:0035
7,8,Nissan Leaf e+,True,False,46.44754047156575,0.0,79516:005:0035
8,9,Nissan Leaf e+,True,False,44.44506092387159,0.0,79516:005:0035
9,10,Nissan Leaf e+,True,False,29.491740544873352,0.0,79516:005:0035
10,11,Nissan Leaf e+,True,False,28.631740544873352,0.0,79516:005:0035
11,12,Nissan Leaf e+,True,False,22.614514832673386,0.0,79516:005:0035
12,13,Nissan Leaf e+,True,False,10.4099091099863,0.0,79516:005:0035
13,14,Nissan Leaf e+,False,True,3.03033229873095,6.599999999999999,79516:005:0035
14,15,Nissan Leaf e+,True,False,9.630332298730949,0.0,79516:005:0035
15,16,Nissan Leaf e+,False,True,4.637532757140673,6.6000000000000005,79516:005:0035
16,17,Nissan Leaf e+,False,True,11.237532757140674,6.599999999999998,79516:005:0035
17,18,Nissan Leaf e+,False,True,17.83753275714067,6.600000000000001,79516:005:0035
18,19,Nissan Leaf e+,True,False,24.437532757140673,0.0,79512:037:0005
19,20,Nissan Leaf e+,True,False,23.577532757140673,0.0,79512:037:0005
20,21,Nissan Leaf e+,False,True,21.546069463726027,6.600000000000001,79512:037:0005
21,22,Nissan Leaf e+,True,False,28.14606946372603,0.0,79512:037:0005
22,23,Nissan Leaf e+,True,False,24.966545221665164,0.0,79512:037:0005
23,24,Nissan Leaf e+,False,True,22.75967640560505,6.600000000000001,79512:037:0005
0,1,Tesla Model S,False,True,36.25,16.5,79514:001:0058
1,2,Tesla Model S,False,True,52.75,16.5,79514:001:0058
2,3,Tesla Model S,False,True,69.25,3.25,79514:001:0058
3,4,Tesla Model S,False,True,72.5,0.0,79514:001:0058
4,5,Tesla Model S,False,True,72.5,0.0,79514:001:0058
5,6,Tesla Model S,False,True,72.5,0.0,79514:001:0058
6,7,Tesla Model S,True,False,72.5,0.0,79516:005:0035
7,8,Tesla Model S,True,False,71.625,0.0,79516:005:0035
8,9,Tesla Model S,True,False,60.698007233251246,0.0,79516:005:0035
9,10,Tesla Model S,True,False,51.645488315808535,0.0,79516:005:0035
10,11,Tesla Model S,False,True,44.20441108327313,16.5,79516:005:0035
11,12,Tesla Model S,False,True,60.70441108327313,11.79558891672687,79516:005:0035
12,13,Tesla Model S,False,True,72.5,0.0,79516:005:0035
13,14,Tesla Model S,False,True,72.5,0.0,79516:005:0035
14,15,Tesla Model S,False,True,72.5,0.0,79516:005:0035
15,16,Tesla Model S,True,False,72.5,0.0,79516:005:0035
16,17,Tesla Model S,True,False,71.625,0.0,79516:005:0035
17,18,Tesla Model S,True,False,68.29548848005992,0.0,79516:005:0035
18,19,Tesla Model S,True,False,66.03581959710868,0.0,79514:001:0058
19,20,Tesla Model S,True,False,52.80432108222239,0.0,79514:001:0058
20,21,Tesla Model S,False,True,42.02666319823772,16.5,79514:001:0058
21,22,Tesla Model S,True,False,58.52666319823772,0.0,79514:001:0058
22,23,Tesla Model S,False,True,54.04655427847675,16.5,79514:001:0058
23,24,Tesla Model S,True,False,70.54655427847675,0.0,79514:001:0058
0,1,Tesla Model S,False,True,36.25,16.5,79504:115:0008
1,2,Tesla Model S,False,True,52.75,16.5,79504:115:0008
2,3,Tesla Model S,False,True,69.25,3.25,79504:115:0008
3,4,Tesla Model S,False,True,72.5,0.0,79504:115:0008
4,5,Tesla Model S,False,True,72.5,0.0,79504:115:0008
5,6,Tesla Model S,False,True,72.5,0.0,79504:115:0008
6,7,Tesla Model S,True,False,72.5,0.0,79516:018:0001
7,8,Tesla Model S,True,False,71.625,0.0,79516:018:0001
8,9,Tesla Model S,False,True,64.85498294968394,7.645017050316056,79516:018:0001
9,10,Tesla Model S,True,False,72.5,0.0,79516:018:0001
10,11,Tesla Model S,False,True,57.078749836173785,15.421250163826215,79516:018:0001
11,12,Tesla Model S,False,True,72.5,0.0,79516:018:0001
12,13,Tesla Model S,False,True,72.5,0.0,79516:018:0001
13,14,Tesla Model S,False,True,72.5,0.0,79516:018:0001
14,15,Tesla Model S,True,False,72.5,0.0,79516:018:0001
15,16,Tesla Model S,False,True,64.62043375345804,7.879566246541955,79516:018:0001
16,17,Tesla Model S,True,False,72.5,0.0,79516:018:0001
17,18,Tesla Model S,False,True,67.43464654762008,5.065353452379924,79516:018:0001
18,19,Tesla Model S,True,False,72.5,0.0,79504:115:0008
19,20,Tesla Model S,False,True,71.625,0.875,79504:115:0008
20,21,Tesla Model S,True,False,72.5,0.0,79504:115:0008
21,22,Tesla Model S,False,True,58.36463787531898,14.135362124681023,79504:115:0008
22,23,Tesla Model S,False,True,72.5,0.0,79504:115:0008
23,24,Tesla Model S,True,False,72.5,0.0,79504:115:0008
0,1,Renault Zoe,False,True,36.25,4.75,79516:008:0015
1,2,Renault Zoe,False,True,41.0,0.0,79516:008:0015
2,3,Renault Zoe,True,False,41.0,0.0,79516:008:0015
3,4,Renault Zoe,False,True,32.6427549372733,8.357245062726697,79516:008:0015
4,5,Renault Zoe,False,True,41.0,0.0,79516:008:0015
5,6,Renault Zoe,False,True,41.0,0.0,79516:008:0015
6,7,Renault Zoe,True,False,41.0,0.0,79506:006:0001
7,8,Renault Zoe,True,False,40.18,0.0,79506:006:0001
8,9,Renault Zoe,True,False,39.36,0.0,79506:006:0001
9,10,Renault Zoe,False,True,31.393081428582963,9.606918571417037,79506:006:0001
10,11,Renault Zoe,False,True,41.0,0.0,79506:006:0001
11,12,Renault Zoe,False,True,41.0,0.0,79506:006:0001
12,13,Renault Zoe,False,True,41.0,0.0,79506:006:0001
13,14,Renault Zoe,True,False,41.0,0.0,79506:006:0001
14,15,Renault Zoe,False,True,26.240000000000002,14.759999999999998,79506:006:0001
15,16,Renault Zoe,False,True,41.0,0.0,79506:006:0001
16,17,Renault Zoe,True,False,41.0,0.0,79506:006:0001
17,18,Renault Zoe,True,False,35.21171918639944,0.0,79506:006:0001
18,19,Renault Zoe,True,False,21.200421208667343,0.0,79516:008:0015
19,20,Renault Zoe,True,False,15.025108007218313,0.0,79516:008:0015
20,21,Renault Zoe,True,False,10.566631483250422,0.0,79516:008:0015
21,22,Renault Zoe,False,True,2.4120130063645764,22.0,79516:008:0015
22,23,Renault Zoe,False,True,24.412013006364575,16.587986993635425,79516:008:0015
23,24,Renault Zoe,True,False,41.0,0.0,79516:008:0015
0,1,Renault Zoe,False,True,36.25,4.75,79516:018:0153
1,2,Renault Zoe,False,True,41.0,0.0,79516:018:0153
2,3,Renault Zoe,False,True,41.0,0.0,79516:018:0153
3,4,Renault Zoe,False,True,41.0,0.0,79516:018:0153
4,5,Renault Zoe,False,True,41.0,0.0,79516:018:0153
5,6,Renault Zoe,False,True,41.0,0.0,79516:018:0153
6,7,Renault Zoe,True,False,41.0,0.0,79507:018:0007
7,8,Renault Zoe,False,True,40.18,0.8200000000000003,79507:018:0007
8,9,Renault Zoe,False,True,41.0,0.0,79507:018:0007
9,10,Renault Zoe,True,False,41.0,0.0,79507:018:0007
10,11,Renault Zoe,False,True,40.18,0.8200000000000003,79507:018:0007
11,12,Renault Zoe,True,False,41.0,0.0,79507:018:0007
12,13,Renault Zoe,False,True,40.18,0.8200000000000003,79507:018:0007
13,14,Renault Zoe,False,True,41.0,0.0,79507:018:0007
14,15,Renault Zoe,True,False,41.0,0.0,79507:018:0007
15,16,Renault Zoe,False,True,40.16002077443135,0.8399792255686478,79507:018:0007
16,17,Renault Zoe,False,True,41.0,0.0,79507:018:0007
17,18,Renault Zoe,False,True,41.0,0.0,79507:018:0007
18,19,Renault Zoe,False,True,41.0,0.0,79516:018:0153
19,20,Renault Zoe,True,False,41.0,0.0,79516:018:0153
20,21,Renault Zoe,False,True,34.489304081569486,6.510695918430514,79516:018:0153
21,22,Renault Zoe,False,True,41.0,0.0,79516:018:0153
22,23,Renault Zoe,True,False,41.0,0.0,79516:018:0153
23,24,Renault Zoe,True,False,26.240000000000002,0.0,79516:018:0153
0,1,Tesla Model S,False,True,36.25,16.5,79509:023:0016
1,2,Tesla Model S,False,True,52.75,16.5,79509:023:0016
2,3,Tesla Model S,False,True,69.25,3.25,79509:023:0016
3,4,Tesla Model S,False,True,72.5,0.0,79509:023:0016
4,5,Tesla Model S,False,True,72.5,0.0,79509:023:0016
5,6,Tesla Model S,False,True,72.5,0.0,79509:023:0016
6,7,Tesla Model S,True,False,72.5,0.0,79514:010:0004
7,8,Tesla Model S,True,False,71.625,0.0,79514:010:0004
8,9,Tesla Model S,True,False,58.50453068456281,0.0,79514:010:0004
9,10,Tesla Model S,True,False,47.14319894502863,0.0,79514:010:0004
10,11,Tesla Model S,False,True,46.26819894502863,16.5,79514:010:0004
11,12,Tesla Model S,True,False,62.76819894502863,0.0,79514:010:0004
12,13,Tesla Model S,False,True,54.5630304539675,16.5,79514:010:0004
13,14,Tesla Model S,False,True,71.0630304539675,1.4369695460325005,79514:010:0004
14,15,Tesla Model S,False,True,72.5,0.0,79514:010:0004
15,16,Tesla Model S,True,False,72.5,0.0,79514:010:0004
16,17,Tesla Model S,False,True,71.16157810790611,1.3384218920938906,79514:010:0004
17,18,Tesla Model S,False,True,72.5,0.0,79514:010:0004
18,19,Tesla Model S,False,True,72.5,0.0,79509:023:0016
19,20,Tesla Model S,False,True,72.5,0.0,79509:023:0016
20,21,Tesla Model S,False,True,72.5,0.0,79509:023:0016
21,22,Tesla Model S,True,False,72.5,0.0,79509:023:0016
22,23,Tesla Model S,True,False,57.16066086517523,0.0,79509:023:0016
23,24,Tesla Model S,True,False,51.958608700250494,0.0,79509:023:0016
0,1,Tesla Model S,False,True,36.25,16.5,79501:002:0215
1,2,Tesla Model S,False,True,52.75,16.5,79501:002:0215
2,3,Tesla Model S,False,True,69.25,3.25,79501:002:0215
3,4,Tesla Model S,False,True,72.5,0.0,79501:002:0215
4,5,Tesla Model S,True,False,72.5,0.0,79501:002:0215
5,6,Tesla Model S,False,True,71.625,0.875,79501:002:0215
6,7,Tesla Model S,True,False,72.5,0.0,79508:030:0009
7,8,Tesla Model S,True,False,67.95380936672149,0.0,79508:030:0009
8,9,Tesla Model S,True,False,58.618924128962746,0.0,79508:030:0009
9,10,Tesla Model S,False,True,57.743924128962746,14.756075871037254,79508:030:0009
10,11,Tesla Model S,False,True,72.5,0.0,79508:030:0009
11,12,Tesla Model S,False,True,72.5,0.0,79508:030:0009
12,13,Tesla Model S,False,True,72.5,0.0,79508:030:0009
13,14,Tesla Model S,False,True,72.5,0.0,79508:030:0009
14,15,Tesla Model S,False,True,72.5,0.0,79508:030:0009
15,16,Tesla Model S,False,True,72.5,0.0,79508:030:0009
16,17,Tesla Model S,False,True,72.5,0.0,79508:030:0009
17,18,Tesla Model S,True,False,72.5,0.0,79508:030:0009
18,19,Tesla Model S,False,True,66.77131621674532,5.728683783254681,79501:002:0215
19,20,Tesla Model S,True,False,72.5,0.0,79501:002:0215
20,21,Tesla Model S,False,True,65.50490855032801,6.995091449671989,79501:002:0215
21,22,Tesla Model S,False,True,72.5,0.0,79501:002:0215
22,23,Tesla Model S,False,True,72.5,0.0,79501:002:0215
23,24,Tesla Model S,True,False,72.5,0.0,79501:002:0215
0,1,Nissan Leaf e+,False,True,36.25,6.600000000000001,79514:020:0033
1,2,Nissan Leaf e+,False,True,42.85,6.600000000000001,79514:020:0033
2,3,Nissan Leaf e+,True,False,49.45,0.0,79514:020:0033
3,4,Nissan Leaf e+,False,True,39.54898945103142,6.600000000000001,79514:020:0033
4,5,Nissan Leaf e+,False,True,46.14898945103142,6.600000000000001,79514:020:0033
5,6,Nissan Leaf e+,True,False,52.74898945103142,0.0,79514:020:0033
6,7,Nissan Leaf e+,True,False,49.50821834050283,0.0,79301:001:0705
7,8,Nissan Leaf e+,True,False,48.64821834050283,0.0,79301:001:0705
8,9,Nissan Leaf e+,False,True,47.41722737695703,6.600000000000001,79301:001:0705
9,10,Nissan Leaf e+,False,True,54.01722737695703,1.982772623042969,79301:001:0705
10,11,Nissan Leaf e+,False,True,56.0,0.0,79301:001:0705
11,12,Nissan Leaf e+,False,True,56.0,0.0,79301:001:0705
12,13,Nissan Leaf e+,True,False,56.0,0.0,79301:001:0705
13,14,Nissan Leaf e+,False,True,43.81402660983471,6.600000000000001,79301:001:0705
14,15,Nissan Leaf e+,False,True,50.414026609834714,5.585973390165286,79301:001:0705
15,16,Nissan Leaf e+,False,True,56.0,0.0,79301:001:0705
16,17,Nissan Leaf e+,True,False,56.0,0.0,79301:001:0705
17,18,Nissan Leaf e+,True,False,52.18278429069233,0.0,79301:001:0705
18,19,Nissan Leaf e+,True,False,47.55129780689943,0.0,79514:020:0033
19,20,Nissan Leaf e+,True,False,45.83334902109043,0.0,79514:020:0033
20,21,Nissan Leaf e+,False,True,43.624434427090115,6.600000000000001,79514:020:0033
21,22,Nissan Leaf e+,False,True,50.22443442709012,5.775565572909883,79514:020:0033
22,23,Nissan Leaf e+,False,True,56.0,0.0,79514:020:0033
23,24,Nissan Leaf e+,False,True,56.0,0.0,79514:020:0033
0,1,Volkswagen ID.3,False,True,36.25,7.200000000000003,79508:015:0017
1,2,Volkswagen ID.3,False,True,43.45,1.5499999999999972,79508:015:0017
2,3,Volkswagen ID.3,False,True,45.0,0.0,79508:015:0017
3,4,Volkswagen ID.3,False,True,45.0,0.0,79508:015:0017
4,5,Volkswagen ID.3,False,True,45.0,0.0,79508:015:0017
5,6,Volkswagen ID.3,False,True,45.0,0.0,79508:015:0017
6,7,Volkswagen ID.3,True,False,45.0,0.0,79511:002:0027
7,8,Volkswagen ID.3,True,False,37.43960113666902,0.0,79511:002:0027
8,9,Volkswagen ID.3,True,False,33.17934218195801,0.0,79511:002:0027
9,10,Volkswagen ID.3,False,True,25.402297284688267,7.200000000000003,79511:002:0027
10,11,Volkswagen ID.3,True,False,32.60229728468827,0.0,79511:002:0027
11,12,Volkswagen ID.3,False,True,22.822900860249604,7.199999999999999,79511:002:0027
12,13,Volkswagen ID.3,True,False,30.022900860249603,0.0,79511:002:0027
13,14,Volkswagen ID.3,False,True,27.846984363738073,7.200000000000003,79511:002:0027
14,15,Volkswagen ID.3,False,True,35.046984363738076,7.200000000000003,79511:002:0027
15,16,Volkswagen ID.3,False,True,42.24698436373808,2.753015636261921,79511:002:0027
16,17,Volkswagen ID.3,False,True,45.0,0.0,79511:002:0027
17,18,Volkswagen ID.3,False,True,45.0,0.0,79511:002:0027
18,19,Volkswagen ID.3,True,False,45.0,0.0,79508:015:0017
19,20,Volkswagen ID.3,False,True,39.15873444402293,5.841265555977067,79508:015:0017
20,21,Volkswagen ID.3,True,False,45.0,0.0,79508:015:0017
21,22,Volkswagen ID.3,False,True,44.195,0.8049999999999997,79508:015:0017
22,23,Volkswagen ID.3,True,False,45.0,0.0,79508:015:0017
23,24,Volkswagen ID.3,False,True,39.061960495658276,5.938039504341724,79508:015:0017
0,1,Volkswagen ID.3,False,True,36.25,7.200000000000003,79515:018:0007
1,2,Volkswagen ID.3,False,True,43.45,1.5499999999999972,79515:018:0007
2,3,Volkswagen ID.3,False,True,45.0,0.0,79515:018:0007
3,4,Volkswagen ID.3,True,False,45.0,0.0,79515:018:0007
4,5,Volkswagen ID.3,False,True,40.34908018937462,4.650919810625382,79515:018:0007
5,6,Volkswagen ID.3,False,True,45.0,0.0,79515:018:0007
6,7,Volkswagen ID.3,True,False,45.0,0.0,79513:002:0012
7,8,Volkswagen ID.3,True,False,37.32199311524445,0.0,79513:002:0012
8,9,Volkswagen ID.3,True,False,25.05174302295319,0.0,79513:002:0012
9,10,Volkswagen ID.3,True,False,22.098272816297055,0.0,79513:002:0012
10,11,Volkswagen ID.3,False,True,16.170075826352644,7.199999999999999,79513:002:0012
11,12,Volkswagen ID.3,False,True,23.370075826352643,7.199999999999999,79513:002:0012
12,13,Volkswagen ID.3,False,True,30.570075826352642,7.200000000000003,79513:002:0012
13,14,Volkswagen ID.3,False,True,37.770075826352645,7.200000000000003,79513:002:0012
14,15,Volkswagen ID.3,False,True,44.97007582635265,0.029924173647351893,79513:002:0012
15,16,Volkswagen ID.3,False,True,45.0,0.0,79513:002:0012
16,17,Volkswagen ID.3,True,False,45.0,0.0,79513:002:0012
17,18,Volkswagen ID.3,False,True,35.63488907243303,7.200000000000003,79513:002:0012
18,19,Volkswagen ID.3,True,False,42.834889072433036,0.0,79515:018:0007
19,20,Volkswagen ID.3,True,False,39.81456134829125,0.0,79515:018:0007
20,21,Volkswagen ID.3,False,True,33.198810848583946,7.200000000000003,79515:018:0007
21,22,Volkswagen ID.3,False,True,40.39881084858395,4.601189151416051,79515:018:0007
22,23,Volkswagen ID.3,True,False,45.0,0.0,79515:018:0007
23,24,Volkswagen ID.3,True,False,41.810308844646286,0.0,79515:018:0007
0,1,Volkswagen ID.3,False,True,36.25,7.200000000000003,79507:037:0006
1,2,Volkswagen ID.3,False,True,43.45,1.5499999999999972,79507:037:0006
2,3,Volkswagen ID.3,False,True,45.0,0.0,79507:037:0006
3,4,Volkswagen ID.3,False,True,45.0,0.0,79507:037:0006
4,5,Volkswagen ID.3,True,False,45.0,0.0,79507:037:0006
5,6,Volkswagen ID.3,False,True,41.909487909738885,3.0905120902611145,79507:037:0006
6,7,Volkswagen ID.3,True,False,45.0,0.0,79301:001:0705
7,8,Volkswagen ID.3,True,False,41.05100968073294,0.0,79301:001:0705
8,9,Volkswagen ID.3,False,True,33.033789117351304,7.200000000000003,79301:001:0705
9,10,Volkswagen ID.3,False,True,40.23378911735131,4.766210882648693,79301:001:0705
10,11,Volkswagen ID.3,True,False,45.0,0.0,79301:001:0705
11,12,Volkswagen ID.3,False,True,44.195,0.8049999999999997,79301:001:0705
12,13,Volkswagen ID.3,False,True,45.0,0.0,79301:001:0705
13,14,Volkswagen ID.3,False,True,45.0,0.0,79301:001:0705
14,15,Volkswagen ID.3,False,True,45.0,0.0,79301:001:0705
15,16,Volkswagen ID.3,False,True,45.0,0.0,79301:001:0705
16,17,Volkswagen ID.3,True,False,45.0,0.0,79301:001:0705
17,18,Volkswagen ID.3,False,True,41.02934809580597,3.9706519041940282,79301:001:0705
18,19,Volkswagen ID.3,False,True,45.0,0.0,79507:037:0006
19,20,Volkswagen ID.3,True,False,45.0,0.0,79507:037:0006
20,21,Volkswagen ID.3,False,True,37.981439654212195,7.0185603457878045,79507:037:0006
21,22,Volkswagen ID.3,False,True,45.0,0.0,79507:037:0006
22,23,Volkswagen ID.3,False,True,45.0,0.0,79507:037:0006
23,24,Volkswagen ID.3,False,True,45.0,0.0,79507:037:0006
0,1,Tesla Model S,False,True,36.25,16.5,79517:044:0011
1,2,Tesla Model S,False,True,52.75,16.5,79517:044:0011
2,3,Tesla Model S,False,True,69.25,3.25,79517:044:0011
3,4,Tesla Model S,False,True,72.5,0.0,79517:044:0011
4,5,Tesla Model S,False,True,72.5,0.0,79517:044:0011
5,6,Tesla Model S,False,True,72.5,0.0,79517:044:0011
6,7,Tesla Model S,True,False,72.5,0.0,79507:018:0007
7,8,Tesla Model S,True,False,71.625,0.0,79507:018:0007
8,9,Tesla Model S,True,False,55.875,0.0,79507:018:0007
9,10,Tesla Model S,False,True,55.0,16.5,79507:018:0007
10,11,Tesla Model S,False,True,71.5,1.0,79507:018:0007
11,12,Tesla Model S,False,True,72.5,0.0,79507:018:0007
12,13,Tesla Model S,False,True,72.5,0.0,79507:018:0007
13,14,Tesla Model S,False,True,72.5,0.0,79507:018:0007
14,15,Tesla Model S,True,False,72.5,0.0,79507:018:0007
15,16,Tesla Model S,False,True,69.64232249941816,2.8576775005818433,79507:018:0007
16,17,Tesla Model S,True,False,72.5,0.0,79507:018:0007
17,18,Tesla Model S,True,False,71.625,0.0,79507:018:0007
18,19,Tesla Model S,True,False,63.200413453352525,0.0,79517:044:0011
19,20,Tesla Model S,True,False,61.31794474378747,0.0,79517:044:0011
20,21,Tesla Model S,False,True,59.78737397646377,12.712626023536231,79517:044:0011
21,22,Tesla Model S,False,True,72.5,0.0,79517:044:0011
22,23,Tesla Model S,False,True,72.5,0.0,79517:044:0011
23,24,Tesla Model S,True,False,72.5,0.0,79517:044:0011
0,1,Nissan Leaf e+,False,True,36.25,6.600000000000001,79501:029:0015
1,2,Nissan Leaf e+,False,True,42.85,6.600000000000001,79501:029:0015
2,3,Nissan Leaf e+,False,True,49.45,6.549999999999997,79501:029:0015
3,4,Nissan Leaf e+,False,True,56.0,0.0,79501:029:0015
4,5,Nissan Leaf e+,False,True,56.0,0.0,79501:029:0015
5,6,Nissan Leaf e+,False,True,56.0,0.0,79501:029:0015
6,7,Nissan Leaf e+,False,True,56.0,0.0,79514:010:0004
7,8,Nissan Leaf e+,True,False,56.0,0.0,79514:010:0004
8,9,Nissan Leaf e+,True,False,43.58304571170588,0.0,79514:010:0004
9,10,Nissan Leaf e+,False,True,38.86120923947503,6.600000000000001,79514:010:0004
10,11,Nissan Leaf e+,True,False,45.46120923947503,0.0,79514:010:0004
11,12,Nissan Leaf e+,False,True,35.65681027403614,6.600000000000001,79514:010:0004
12,13,Nissan Leaf e+,True,False,42.25681027403614,0.0,79514:010:0004
13,14,Nissan Leaf e+,False,True,39.88516682239186,6.600000000000001,79514:010:0004
14,15,Nissan Leaf e+,False,True,46.48516682239186,6.600000000000001,79514:010:0004
15,16,Nissan Leaf e+,False,True,53.08516682239186,2.9148331776081378,79514:010:0004
16,17,Nissan Leaf e+,True,False,56.0,0.0,79514:010:0004
17,18,Nissan Leaf e+,False,True,47.46733119004435,6.600000000000001,79514:010:0004
18,19,Nissan Leaf e+,True,False,54.06733119004435,0.0,79501:029:0015
19,20,Nissan Leaf e+,False,True,46.50975960201969,6.600000000000001,79501:029:0015
20,21,Nissan Leaf e+,True,False,53.10975960201969,0.0,79501:029:0015
21,22,Nissan Leaf e+,False,True,46.43980315683793,6.600000000000001,79501:029:0015
22,23,Nissan Leaf e+,False,True,53.039803156837934,2.960196843162066,79501:029:0015
23,24,Nissan Leaf e+,False,True,56.0,0.0,79501:029:0015
0,1,Nissan Leaf e+,False,True,36.25,6.600000000000001,79508:008:0005
1,2,Nissan Leaf e+,True,False,42.85,0.0,79508:008:0005
2,3,Nissan Leaf e+,False,True,35.41055444516928,6.600000000000001,79508:008:0005
3,4,Nissan Leaf e+,False,True,42.010554445169284,6.600000000000001,79508:008:0005
4,5,Nissan Leaf e+,False,True,48.610554445169285,6.600000000000001,79508:008:0005
5,6,Nissan Leaf e+,False,True,55.21055444516929,0.7894455548307135,79508:008:0005
6,7,Nissan Leaf e+,True,False,56.0,0.0,79507:033:0029
7,8,Nissan Leaf e+,True,False,55.14,0.0,79507:033:0029
8,9,Nissan Leaf e+,True,False,41.76925870901756,0.0,79507:033:0029
9,10,Nissan Leaf e+,False,True,30.516508812524272,6.600000000000001,79507:033:0029
10,11,Nissan Leaf e+,True,False,37.11650881252427,0.0,79507:033:0029
11,12,Nissan Leaf e+,False,True,36.256508812524274,6.600000000000001,79507:033:0029
12,13,Nissan Leaf e+,False,True,42.856508812524275,6.600000000000001,79507:033:0029
13,14,Nissan Leaf e+,False,True,49.45650881252428,6.543491187475723,79507:033:0029
14,15,Nissan Leaf e+,True,False,56.0,0.0,79507:033:0029
15,16,Nissan Leaf e+,False,True,48.92159007366787,6.600000000000001,79507:033:0029
16,17,Nissan Leaf e+,False,True,55.52159007366787,0.47840992633212664,79507:033:0029
17,18,Nissan Leaf e+,True,False,56.0,0.0,79507:033:0029
18,19,Nissan Leaf e+,False,True,52.82675701915624,3.17324298084376,79508:008:0005
19,20,Nissan Leaf e+,False,True,56.0,0.0,79508:008:0005
20,21,Nissan Leaf e+,False,True,56.0,0.0,79508:008:0005
21,22,Nissan Leaf e+,True,False,56.0,0.0,79508:008:0005
22,23,Nissan Leaf e+,True,False,50.40925215582572,0.0,79508:008:0005
23,24,Nissan Leaf e+,True,False,49.54925215582572,0.0,79508:008:0005
0,1,Volkswagen ID.3,False,True,36.25,7.200000000000003,79503:001:0080
1,2,Volkswagen ID.3,False,True,43.45,1.5499999999999972,79503:001:0080
2,3,Volkswagen ID.3,False,True,45.0,0.0,79503:001:0080
3,4,Volkswagen ID.3,False,True,45.0,0.0,79503:001:0080
4,5,Volkswagen ID.3,False,True,45.0,0.0,79503:001:0080
5,6,Volkswagen ID.3,False,True,45.0,0.0,79503:001:0080
6,7,Volkswagen ID.3,False,True,45.0,0.0,79502:003:0043
7,8,Volkswagen ID.3,True,False,45.0,0.0,79502:003:0043
8,9,Volkswagen ID.3,True,False,40.951115128605124,0.0,79502:003:0043
9,10,Volkswagen ID.3,False,True,40.146115128605125,4.853884871394875,79502:003:0043
10,11,Volkswagen ID.3,False,True,45.0,0.0,79502:003:0043
11,12,Volkswagen ID.3,False,True,45.0,0.0,79502:003:0043
12,13,Volkswagen ID.3,False,True,45.0,0.0,79502:003:0043
13,14,Volkswagen ID.3,True,False,45.0,0.0,79502:003:0043
14,15,Volkswagen ID.3,True,False,37.556790692563766,0.0,79502:003:0043
